tissue,AD_level,method,name,sx,sy,lx,ly
MAP_DFC,AD_possible,no prefilter,NC_006152.1_region_1_4642__ID=id0,-0.9952189402154872,0.2729922157737016,-0.9917702956023504,0.31153389953918875
MAP_DFC,AD_possible,no prefilter,NC_006269.1_region_1_7429__ID=id0,-0.9952189402154872,0.2737877384826122,-0.991561378836419,0.3124604462144863
MAP_DFC,AD_possible,no prefilter,NC_006273.2_region_1_235646__ID=id0,1.5528317109934129,0.9925126089921542,-0.9911543451799432,0.31426564207543417
MAP_DFC,AD_possible,no prefilter,NC_006310.1_region_1_1968__ID=id0,-0.9952189402154872,0.27409592305159897,-0.9910631192950525,0.31467022923228427
MAP_DFC,AD_possible,no prefilter,NC_006319.1_region_1_6404__ID=id0,-0.9903569816982589,0.32160171480278166,-0.9906851140018027,0.3163466841886115
MAP_DFC,AD_possible,no prefilter,NC_006429.1_region_1_11940__ID=id0,-0.9855681653390391,0.3667216273315217,-0.9905383947575359,0.3169973846116796
MAP_DFC,AD_possible,no prefilter,NC_006430.1_region_1_15246__ID=id0,-0.7525489292989853,0.2636954115058841,-0.9903569816982589,0.3178019522402244
MAP_DFC,AD_possible,no prefilter,NC_006432.1_region_1_18875__ID=id0,-0.9812923736016828,0.39741918621303196,-0.9899789764050091,0.31947840719655163
MAP_DFC,AD_possible,no prefilter,NC_006433.1_region_1_1701__ID=id0,-0.9940907298594155,0.30008796521793535,-0.9899247233902564,0.31971901952950577
MAP_DFC,AD_possible,no prefilter,NC_006435.1_region_1_6533__ID=id0,-0.9895550032787597,0.40376925795752006,-0.9896067766354371,0.32112911463262583
MAP_DFC,AD_possible,no prefilter,NC_006495.1_region_1_2212__ID=id0,-0.9922456070727108,0.34771742826493596,-0.9895550032787597,0.32135872967230233
MAP_DFC,AD_possible,no prefilter,NC_006574.1_region_1_7271__ID=id0,-0.9930416779108029,0.2781366340483451,-0.9891639589565706,0.323093012773053
MAP_DFC,AD_possible,no prefilter,NC_006577.2_region_1_29926__ID=id0,-0.9408171568744166,0.5286229210320921,-0.9889316647816528,0.32412323834878176
MAP_DFC,AD_possible,no prefilter,NC_006998.1_region_1_194711__ID=id0,-0.810692913462514,0.6950971460632528,-0.988925859257975,0.3241489858690348
MAP_DFC,AD_possible,no prefilter,NC_007013.1_region_1_2249__ID=id0,-0.9691795516906367,0.42732617918878596,-0.988571611799987,0.3257200747329093
MAP_DFC,AD_possible,no prefilter,NC_007014.1_region_1_2635__ID=id0,-0.9844404753583333,0.37381672905086855,-0.9885594650120808,0.3257739457848559
MAP_DFC,AD_possible,no prefilter,NC_007367.1_region_1_1027__ID=id0,-0.9944629296289875,0.2950798048592847,-0.9884982176259065,0.32604557818246405
MAP_DFC,AD_possible,no prefilter,NC_007455.1_region_1_5299__ID=id0,-0.9948409349222374,0.2832466129549347,-0.9878963432048238,0.32871489359769507
MAP_DFC,AD_possible,no prefilter,NC_007543.1_region_1_1350__ID=id0,-0.9927209185430748,0.3360763129051861,-0.9876826539454449,0.3296626063001279
MAP_DFC,AD_possible,no prefilter,NC_007548.1_region_1_3538__ID=id0,-0.9991885475510038,0.11157241412087789,-0.9875834489389099,0.33010258089272715
MAP_DFC,AD_possible,no prefilter,NC_007550.1_region_1_2512__ID=id0,-0.9932197243164573,0.32331082894344637,-0.9872853036678713,0.33142485633771135
MAP_DFC,AD_possible,no prefilter,NC_007551.1_region_1_2204__ID=id0,-0.9996082643349666,0.0779873278871051,-0.9870848907558276,0.3323136883877046
MAP_DFC,AD_possible,no prefilter,NC_007552.1_region_1_1307__ID=id0,-0.9955160467760216,0.26539151726579624,-0.9864394486329147,0.33517622673122094
MAP_DFC,AD_possible,no prefilter,NC_007572.1_region_1_2283__ID=id0,-0.9944629296289875,0.2942891684561871,-0.9860238487606878,0.3370194137925808
MAP_DFC,AD_possible,no prefilter,NC_007605.1_region_1_171823__ID=id0,-0.5846358144790891,0.8674919158736317,-0.9859884024983678,0.337176618104824
MAP_DFC,AD_possible,no prefilter,NC_007620.1_region_1_15516__ID=id0,-0.9952189402154872,0.2732175715446272,-0.9857174853114898,0.3383781368898948
MAP_DFC,AD_possible,no prefilter,NC_007904.1_region_1_7325__ID=id0,-0.9878963432048238,0.33994584381541953,-0.9855755615726807,0.3390075692274728
MAP_DFC,AD_possible,no prefilter,NC_007905.1_region_1_3366__ID=id0,-0.9992165286699368,0.09803582313478636,-0.9855681653390391,0.33904037155264644
MAP_DFC,AD_possible,no prefilter,NC_007906.1_region_1_7316__ID=id0,-0.65002474688783,0.7849463642300518,-0.9854199299719966,0.3396977959861641
MAP_DFC,AD_possible,no prefilter,NC_008604.2_region_1_10837__ID=id0,-0.9855755615726807,0.37634784692303536,-0.9850454695018023,0.3413585296383539
MAP_DFC,AD_possible,no prefilter,NC_009026.2_region_1_10815__ID=id0,-0.9926895891924907,0.2916756388432295,-0.9849008100599619,0.34200009482959204
MAP_DFC,AD_possible,no prefilter,NC_009225.1_region_1_3245__ID=id0,-0.9958131533365595,0.2557497932107955,-0.9844404753583333,0.34404168103458876
MAP_DFC,AD_possible,no prefilter,NC_009238.1_region_1_5040__ID=id0,-0.9634063082583602,0.4768546232504541,-0.9842569248473758,0.3448557282697098
MAP_DFC,AD_possible,no prefilter,NC_009333.1_region_1_137969__ID=id0,1.314930070741429,1.0313973048987464,-0.9841930688743865,0.34513892976006105
MAP_DFC,AD_possible,no prefilter,NC_009334.1_region_1_172764__ID=id0,-0.9362744263863938,0.5295715929016351,-0.9840755117881024,0.3456602958982389
MAP_DFC,AD_possible,no prefilter,NC_009528.2_region_1_11930__ID=id0,-0.957597914974599,0.4786898066338716,-0.9840179329077507,0.34591565845815264
MAP_DFC,AD_possible,no prefilter,NC_009539.1_region_1_5229__ID=id0,-0.9767022842292228,0.410213097340474,-0.9839946130553869,0.3460190820947373
MAP_DFC,AD_possible,no prefilter,NC_009824.1_region_1_9456__ID=id0,-0.9955160467760216,0.26559703714529753,-0.9830706640419926,0.3501167995885366
MAP_DFC,AD_possible,no prefilter,NC_009827.1_region_1_9628__ID=id0,-0.9839946130553869,0.38343058658171525,-0.9827983058198164,0.35132470937079985
MAP_DFC,AD_possible,no prefilter,NC_010247.1_region_1_3341__ID=id0,-0.9991885475510038,0.11256902623551605,-0.9825872071600692,0.35226093275371784
MAP_DFC,AD_possible,no prefilter,NC_010249.1_region_1_7053__ID=id0,-0.8514832371015508,0.6660492658381059,-0.9815113268782021,0.35703246601835603
MAP_DFC,AD_possible,no prefilter,NC_010250.1_region_1_7184__ID=id0,-0.9899247233902564,0.3025180919363841,-0.9812923736016828,0.35800352465742724
MAP_DFC,AD_possible,no prefilter,NC_010251.1_region_1_7046__ID=id0,-0.9948409349222374,0.2831781724727565,-0.9809873424863333,0.3593563388489036
